@relation InstanceResultListener

@attribute Key_Dataset {iris,vote}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.J48,weka.classifiers.trees.REPTree}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0'}
@attribute Key_Scheme_version_ID {48055541465867954,-217733168393644444,-9216785998198681299}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
iris,10,9,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,135,15,14,1,0,93.333333,6.666667,0,0.9,0.048677,0.206105,10.952381,43.721444,23.774438,5.566145,18.208293,1.584963,0.371076,1.213886,21.465451,1.43103,1354.319161,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.911111,0.93266,0.933333,0,0,0,0,0,0,3067,10633,2353,93.333333,33.333333,?,7,?,?
iris,10,10,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,135,15,14,1,0,93.333333,6.666667,0,0.9,0.066921,0.195593,15.057242,41.49149,23.774438,4.211669,19.562769,1.584963,0.280778,1.304185,20.840904,1.389394,1314.914641,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.911111,0.93266,0.933333,0,0,0,0,0,0,2753,10633,2353,100,46.666667,?,5,?,?
vote,1,1,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.078113,0.200493,16.470368,41.176187,42.346182,12.049542,30.29664,0.962413,0.273853,0.68856,35.956614,0.817196,3735.044182,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.937908,0.959556,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.937908,0.957225,0.95207,0.954545,0.001,0.001,0,0,0,0,5068,67952,10697,97.727273,55.681818,?,7,?,?
vote,1,2,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,39,5,0,88.636364,11.363636,0,0.762931,0.116433,0.294337,24.550181,60.449311,42.346182,20.116174,22.230008,0.962413,0.457186,0.505227,31.880098,0.724548,3311.590346,0.888889,24,0.117647,2,0.882353,15,0.111111,3,0.923077,0.888889,0.90566,0.76379,0.944444,0.944967,0.886364,0.115122,0.884878,0.113636,0.888403,0.886364,0.886915,0.76379,0.944444,0.927592,0.881402,0.886364,0.001,0,0,0,0,0,5334,67952,10697,95.454545,54.545455,?,9,?,?
vote,1,3,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,44,0,0,100,0,0,1,0.032282,0.059745,6.806666,12.27013,42.346182,2.187817,40.158366,0.962413,0.049723,0.91269,40.158366,0.91269,4171.507128,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5600,67952,10697,100,54.545455,?,11,?,?
vote,1,4,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.086495,0.184541,18.237763,37.900023,42.346182,8.310653,34.03553,0.962413,0.188878,0.773535,35.476281,0.806279,3685.148914,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.979303,0.984318,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.979303,0.966595,0.95207,0.954545,0.001,0,0,0,0,0,4511,67952,10697,100,71.590909,?,3,?,?
vote,1,5,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.079948,0.215203,16.857205,44.197132,42.346182,8.881471,33.464711,0.962413,0.201852,0.760562,35.417744,0.804949,3679.068328,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.993464,0.9948,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.993464,0.992025,0.927273,0.931818,0.003,0,0,0,0,0,5068,67952,10697,100,55.681818,?,7,?,?
vote,1,6,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.053073,0.157385,11.257811,32.542011,40.982011,7.422501,33.55951,0.95307,0.172616,0.780454,36.970468,0.859778,3836.264799,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.976852,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.976852,0.964115,0.975415,0.976744,0.002,0,0,0,0,0,5650,68117,10532,97.674419,55.813953,?,11,?,?
vote,1,7,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.900463,0.09372,0.220296,19.879777,45.549929,40.982011,13.0921,27.88991,0.95307,0.304467,0.648603,33.652858,0.782625,3492.010853,0.962963,26,0.0625,1,0.9375,15,0.037037,1,0.962963,0.962963,0.962963,0.900463,0.949074,0.949234,0.953488,0.053025,0.946975,0.046512,0.953488,0.953488,0.953488,0.900463,0.949074,0.931719,0.950231,0.953488,0.001,0,0,0,0,0,4511,68117,10532,97.674419,69.767442,?,3,?,?
vote,1,8,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,43,0,0,100,0,0,1,0.047654,0.095883,10.009412,19.607117,41.643016,3.309322,38.333695,0.968442,0.076961,0.891481,38.333695,0.891481,3984.680814,1,26,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5359,68117,10532,100,58.139535,?,9,?,?
vote,1,9,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.902715,0.088239,0.186428,18.534008,38.122881,41.643016,8.276733,33.366283,0.968442,0.192482,0.77596,34.786266,0.808983,3615.935509,0.961538,25,0.058824,1,0.941176,16,0.038462,1,0.961538,0.961538,0.961538,0.902715,0.978507,0.983315,0.953488,0.050773,0.949227,0.046512,0.953488,0.953488,0.953488,0.902715,0.978507,0.965576,0.951357,0.953488,0.001,0,0,0,0,0,4511,68117,10532,100,72.093023,?,3,?,?
vote,1,10,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,40,3,0,93.023256,6.976744,0,0.858397,0.107281,0.247421,22.533471,50.595424,41.643016,13.320239,28.322777,0.968442,0.309773,0.658669,32.995716,0.767342,3429.812808,0.884615,23,0,0,1,17,0.115385,3,1,0.884615,0.938776,0.867135,0.942308,0.954383,0.930233,0.045617,0.954383,0.069767,0.940698,0.930233,0.930925,0.867135,0.942308,0.913115,0.928847,0.930233,0.001,0,0,0,0,0,4511,68117,10532,100,73.255814,?,3,?,?
vote,2,1,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,41,3,0,93.181818,6.818182,0,0.860759,0.110623,0.252235,23.325148,51.80267,42.346182,13.928226,28.417956,0.962413,0.316551,0.645863,33.180287,0.754097,3446.649341,0.888889,24,0,0,1,17,0.111111,3,1,0.888889,0.941176,0.869227,0.944444,0.957071,0.931818,0.042929,0.957071,0.068182,0.942045,0.931818,0.932577,0.869227,0.944444,0.915702,0.930048,0.931818,0.002,0,0,0,0,0,5625,67952,10697,100,76.136364,?,11,?,?
vote,2,2,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.099717,0.228948,21.025563,47.02002,42.346182,13.264602,29.08158,0.962413,0.301468,0.660945,33.942319,0.771416,3525.806513,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.961874,0.956282,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.961874,0.952208,0.927273,0.931818,0.002,0,0,0,0,0,5093,67952,10697,97.727273,59.090909,?,7,?,?
vote,2,3,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.061392,0.138322,12.944694,28.407761,42.346182,4.939378,37.406805,0.962413,0.112259,0.850155,37.574857,0.853974,3903.141451,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.996732,0.997306,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.996732,0.995954,0.975758,0.977273,0.001,0,0.015625,0,15.625,0,5068,67952,10697,100,56.818182,?,7,?,?
vote,2,4,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.053507,0.129729,11.281992,26.643062,42.346182,4.400319,37.945864,0.962413,0.100007,0.862406,38.198593,0.86815,3967.932996,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,0.997821,0.997446,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,0.997821,0.995907,0.97628,0.977273,0.001,0,0,0,0,0,5068,67952,10697,100,54.545455,?,7,?,?
vote,2,5,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,41,3,0,93.181818,6.818182,0,0.857759,0.066128,0.18872,13.943233,38.758296,42.346182,6.602038,35.744145,0.962413,0.150046,0.812367,36.453096,0.828479,3786.617004,0.925926,25,0.058824,1,0.941176,16,0.074074,2,0.961538,0.925926,0.943396,0.858724,0.995643,0.997306,0.931818,0.064716,0.935284,0.068182,0.933469,0.931818,0.932149,0.858724,0.995643,0.995954,0.928841,0.931818,0.002,0,0,0,0,0,5650,67952,10697,100,55.681818,?,11,?,?
vote,2,6,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,35,8,0,81.395349,18.604651,0,0.59434,0.160952,0.351676,33.806723,71.914656,41.643016,23.784209,17.858808,0.968442,0.553121,0.415321,26.986138,0.627585,2805.13387,0.923077,24,0.352941,6,0.647059,11,0.076923,2,0.8,0.923077,0.857143,0.606956,0.945701,0.969589,0.813953,0.243818,0.756182,0.186047,0.818247,0.813953,0.808195,0.606956,0.945701,0.922848,0.795238,0.813953,0.001,0,0,0,0,0,5866,68117,10532,95.348837,56.976744,?,13,?,?
vote,2,7,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,43,0,0,100,0,0,1,0.031049,0.066701,6.52153,13.639838,41.643016,2.098879,39.544137,0.968442,0.048811,0.919631,39.544137,0.919631,4110.502954,1,26,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5650,68117,10532,100,54.651163,?,11,?,?
vote,2,8,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.902715,0.066684,0.172928,14.006462,35.362226,41.643016,6.465527,35.17749,0.968442,0.150361,0.818081,36.304405,0.844288,3773.741777,0.961538,25,0.058824,1,0.941176,16,0.038462,1,0.961538,0.961538,0.961538,0.902715,0.994344,0.994872,0.953488,0.050773,0.949227,0.046512,0.953488,0.953488,0.953488,0.902715,0.994344,0.991503,0.951357,0.953488,0.001,0,0.015625,0,15.625,0,5334,68117,10532,100,56.976744,?,9,?,?
vote,2,9,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.900463,0.071943,0.219628,15.260564,45.411807,40.982011,13.566437,27.415574,0.95307,0.315499,0.637571,35.13302,0.817047,3645.600797,0.962963,26,0.0625,1,0.9375,15,0.037037,1,0.962963,0.962963,0.962963,0.900463,0.947917,0.950553,0.953488,0.053025,0.946975,0.046512,0.953488,0.953488,0.953488,0.900463,0.947917,0.929848,0.950231,0.953488,0.003,0,0,0,0,0,5309,68117,10532,95.348837,52.325581,?,9,?,?
vote,2,10,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.94959,0.067296,0.126679,14.274791,26.193099,40.982011,4.942879,36.039131,0.95307,0.114951,0.838119,36.051672,0.838411,3740.92536,1,27,0.0625,1,0.9375,15,0,0,0.964286,1,0.981818,0.950799,0.998843,0.998677,0.976744,0.039244,0.960756,0.023256,0.977575,0.976744,0.976581,0.950799,0.998843,0.997801,0.97478,0.976744,0.002,0,0,0,0,0,4511,68117,10532,100,69.767442,?,3,?,?
vote,3,1,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.074775,0.193345,15.766496,39.708055,42.346182,7.313281,35.032902,0.962413,0.166211,0.796202,35.867806,0.815177,3725.81914,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.994553,0.996296,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.994553,0.993707,0.927273,0.931818,0.001,0,0,0,0,0,5043,67952,10697,100,57.954545,?,7,?,?
vote,3,2,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,44,0,0,100,0,0,1,0.054497,0.121838,11.490828,25.0223,42.346182,4.127823,38.218359,0.962413,0.093814,0.868599,38.144197,0.866914,3962.282521,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,5866,67952,10697,100,56.818182,?,13,?,?
vote,3,3,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.906183,0.072011,0.197771,15.183787,40.617126,42.346182,9.791561,32.554621,0.962413,0.222535,0.739878,36.407039,0.827433,3781.832761,0.925926,25,0,0,1,17,0.074074,2,1,0.925926,0.961538,0.910198,0.974946,0.981859,0.954545,0.02862,0.97138,0.045455,0.95933,0.954545,0.954934,0.910198,0.974946,0.960479,0.952991,0.954545,0.001,0,0,0,0,0,5093,67952,10697,97.727273,54.545455,?,7,?,?
vote,3,4,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.904139,0.056729,0.145842,11.961541,29.952293,42.346182,4.765377,37.580806,0.962413,0.108304,0.854109,37.608771,0.854745,3906.664328,0.962963,26,0.058824,1,0.941176,16,0.037037,1,0.962963,0.962963,0.962963,0.904139,0.996732,0.997446,0.954545,0.050406,0.949594,0.045455,0.954545,0.954545,0.954545,0.904139,0.996732,0.995833,0.95207,0.954545,0.001,0,0,0,0,0,4802,67952,10697,100,54.545455,?,5,?,?
vote,3,5,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,44,0,0,100,0,0,1,0.035484,0.068762,7.481891,14.121989,42.346182,2.436893,39.909289,0.962413,0.055384,0.907029,39.909289,0.907029,4145.633921,1,27,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5068,67952,10697,100,53.409091,?,7,?,?
vote,3,6,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.902935,0.065096,0.203433,13.808062,42.063321,40.982011,9.998494,30.983517,0.95307,0.232523,0.720547,35.665725,0.829435,3700.877299,0.925926,25,0,0,1,16,0.074074,2,1,0.925926,0.961538,0.907218,0.979167,0.984847,0.953488,0.027562,0.972438,0.046512,0.958656,0.953488,0.953962,0.907218,0.979167,0.966099,0.951357,0.953488,0.001,0,0,0,0,0,5625,68117,10532,97.674419,53.488372,?,11,?,?
vote,3,7,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,40,3,0,93.023256,6.976744,0,0.848769,0.1077,0.274726,22.84519,56.804304,40.982011,22.323766,18.658244,0.95307,0.519157,0.433913,32.125012,0.747093,3333.472899,0.962963,26,0.125,2,0.875,14,0.037037,1,0.928571,0.962963,0.945455,0.84985,0.908565,0.909833,0.930233,0.09227,0.90773,0.069767,0.930343,0.930233,0.929742,0.84985,0.908565,0.888209,0.92434,0.930233,0.001,0,0,0,0,0,5309,68117,10532,93.023256,56.976744,?,9,?,?
vote,3,8,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.069383,0.14719,14.573361,30.098969,41.643016,5.325399,36.317617,0.968442,0.123846,0.844596,36.30312,0.844259,3773.608253,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,1,1,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,1,1,0.97591,0.976744,0.001,0,0,0,0,0,5359,68117,10532,100,60.465116,?,9,?,?
vote,3,9,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,39,4,0,90.697674,9.302326,0,0.809313,0.109838,0.250217,23.070661,51.167183,41.643016,11.551857,30.091159,0.968442,0.268648,0.699794,32.291785,0.750972,3356.641192,0.884615,23,0.058824,1,0.941176,16,0.115385,3,0.958333,0.884615,0.92,0.813016,0.989819,0.991758,0.906977,0.081185,0.918815,0.093023,0.912383,0.906977,0.9077,0.813016,0.989819,0.987856,0.904444,0.906977,0.003,0,0,0,0,0,5891,68117,10532,100,61.627907,?,13,?,?
vote,3,10,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,41,2,0,95.348837,4.651163,0,0.900693,0.064891,0.197001,13.629751,40.284879,41.643016,10.992625,30.650392,0.968442,0.255642,0.7128,36.348641,0.845317,3778.340076,1,26,0.117647,2,0.882353,15,0,0,0.928571,1,0.962963,0.905167,0.941176,0.945157,0.953488,0.071135,0.928865,0.046512,0.956811,0.953488,0.952896,0.905167,0.941176,0.952777,0.950231,0.953488,0.002,0,0,0,0,0,5334,68117,10532,97.674419,52.325581,?,9,?,?
vote,4,1,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.056844,0.126251,11.985663,25.928728,42.346182,4.39747,37.948712,0.962413,0.099942,0.862471,37.956463,0.862647,3942.781373,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,1,1,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,1,1,0.97628,0.977273,0.002,0,0,0,0,0,5334,67952,10697,100,56.818182,?,9,?,?
vote,4,2,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.046638,0.112276,9.833726,23.058617,42.346182,3.580672,38.765511,0.962413,0.081379,0.881034,38.765511,0.881034,4026.822352,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,1,1,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,1,1,0.975758,0.977273,0.002,0,0,0,0,0,5068,67952,10697,100,54.545455,?,7,?,?
vote,4,3,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,42,2,0,95.454545,4.545455,0,0.906183,0.069567,0.18011,14.668372,36.990041,42.346182,6.893639,35.452543,0.962413,0.156674,0.80574,36.614512,0.832148,3803.384287,0.925926,25,0,0,1,17,0.074074,2,1,0.925926,0.961538,0.910198,0.993464,0.992593,0.954545,0.02862,0.97138,0.045455,0.95933,0.954545,0.954934,0.910198,0.993464,0.988278,0.952991,0.954545,0.002,0,0.015625,0,15.625,0,5309,67952,10697,100,56.818182,?,9,?,?
vote,4,4,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,40,4,0,90.909091,9.090909,0,0.804009,0.092917,0.245689,19.591819,50.458126,42.346182,12.789244,29.556939,0.962413,0.290665,0.671749,34.09282,0.774837,3541.439945,0.962963,26,0.176471,3,0.823529,14,0.037037,1,0.896552,0.962963,0.928571,0.807897,0.977124,0.98569,0.909091,0.122599,0.877401,0.090909,0.910763,0.909091,0.907873,0.807897,0.977124,0.964654,0.901786,0.909091,0.001,0,0,0,0,0,5600,67952,10697,97.727273,55.681818,?,11,?,?
vote,4,5,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,391,44,43,1,0,97.727273,2.272727,0,0.952586,0.068553,0.1473,14.454521,30.251538,42.346182,5.523823,36.82236,0.962413,0.125541,0.836872,37.037372,0.841758,3847.309487,0.962963,26,0,0,1,17,0.037037,1,1,0.962963,0.981132,0.953659,0.995643,0.995221,0.977273,0.01431,0.98569,0.022727,0.978535,0.977273,0.977383,0.953659,0.995643,0.992017,0.97628,0.977273,0.001,0,0,0,0,0,5068,67952,10697,100,57.954545,?,7,?,?
vote,4,6,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,40,3,0,93.023256,6.976744,0,0.852571,0.082776,0.216998,17.558391,44.868143,40.982011,10.621962,30.360048,0.95307,0.247022,0.706048,34.020392,0.791172,3530.148169,0.925926,25,0.0625,1,0.9375,15,0.074074,2,0.961538,0.925926,0.943396,0.853603,0.972222,0.982387,0.930233,0.066807,0.933193,0.069767,0.932074,0.930233,0.930631,0.853603,0.972222,0.957757,0.926244,0.930233,0.002,0,0,0,0,0,5068,68117,10532,97.674419,55.813953,?,7,?,?
vote,4,7,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.94959,0.05102,0.158042,10.822296,32.677983,40.982011,8.181457,32.800554,0.95307,0.190266,0.762804,37.107281,0.86296,3850.461225,1,27,0.0625,1,0.9375,15,0,0,0.964286,1,0.981818,0.950799,0.967593,0.963012,0.976744,0.039244,0.960756,0.023256,0.977575,0.976744,0.976581,0.950799,0.967593,0.962172,0.97478,0.976744,0.001,0,0,0,0,0,5309,68117,10532,97.674419,53.488372,?,9,?,?
vote,4,8,weka.classifiers.trees.REPTree,'-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-9216785998198681299,20170115.1455,392,43,42,1,0,97.674419,2.325581,0,0.951848,0.062771,0.177878,13.184583,36.374505,41.643016,8.757381,32.885636,0.968442,0.20366,0.764782,36.712905,0.853788,3816.204227,0.961538,25,0,0,1,17,0.038462,1,1,0.961538,0.980392,0.952953,0.977376,0.984794,0.976744,0.015206,0.984794,0.023256,0.978036,0.976744,0.976848,0.952953,0.977376,0.964987,0.97591,0.976744,0.001,0,0,0,0,0,5625,68117,10532,97.674419,53.488372,?,11,?,?
